corpus,htid,text_string,lang,occurs,author,title,pub_date,gender,genre,white,origin_area,origin_nation,place_id,formatted_address,location_type,country_long,country_short,admin_1_long,admin_1_short,admin_2,admin_3,admin_4,admin_5,locality,sublocality_1,sublocality_2,sublocality_3,neighborhood,premise,subpremise,street_number,street_address,route,post_code,natural_feature,point_of_interest,colloquial_area,continent,other,lat,lon,wordcount
Hathi,uc1.32106001932570,paris,en,9,"Dickens, Charles","Christmas stories, from ""Household words"" and ""All the year round""... Introduction and notes by Andrew Lang...With illustrations by A. Jules Goodman.",1898,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,278655
Hathi,nyp.33433000049423,paris,en,772,"Knight, Charles","The English cyclopædia : a new dictionary of universal knowledge. conducted by Charles Knight.",1872,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,1188339
Hathi,uc1.b3327502,paris,en,7,"Wood, Henry, Mrs","Mrs. Halliburton's troubles / by Mrs. Henry Wood.",1895,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,277546
Hathi,uiuo.ark:/13960/t4wh2vw3b,paris,en,2,"Bothmer, Marie, Gräfin von","Strong hands and steadfast hearts : By the Countess von Bothmer. In three volumes.",1870,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,49394
Hathi,uc1.b3324497,paris,en,8,"Lever, Charles James","The Daltons, or, Three roads in life / by Charles Lever ; with illustrations by Phiz.",1852,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,206634
Hathi,uiuo.ark:/13960/t4kk9zm3j,paris,en,10,"Wigram, W. Knox (William Knox","Five hundred pounds reward. A novel. By a barrister.",1867,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,50013
Hathi,njp.32101018115053,paris,en,4,"Hood, Tom","Captain Master's children : a novel / by Thomas Hood.",1865,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60238
Hathi,wu.89094739760,paris,en,688,"Knight, Charles","The English cyclopædia : a new dictionary of universal knowledge. conducted by Charles Knight.",1872,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,1125812
Hathi,nyp.33433074920608,paris,en,26,"Austin, Alfred","Five years of it ...",1858,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,55996
Hathi,nyp.33433075763338,paris,en,1,"Thackeray, William Makepeace","The Virginians : a tale of the last century / by W.M. Thackeray ; with illustrations on steel and wood by the author.",1868,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,211253
Hathi,nyp.33433075738090,paris,en,1,"Freiin von, Brackel, Ferdinande Maria Theresia","Nora; a novel taken from the German, by Princess Marie Liechtenstein.",1877,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,129403
Hathi,njp.32101073814038,paris,en,78,"Cellini, Benvenuto","The life of Benvenuto Cellini / newly translated into English by John Addington Symonds ; with mezzotint portrait, and sixteen reproductions of Cellini's works.",1896,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,241480
Hathi,nyp.33433075802268,paris,en,38,"Balzac, Honoré de","Balzac's Contes drolatiques = Droll stories / collected from the Abbeys of Touraine ; translated into English, complete and unabridged.",1874,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,201490
Hathi,njp.32101067179042,paris,en,15,"Trollope, Anthony","He knew he was right ...",1876,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,404016
Hathi,nyp.33433075751507,paris,en,10,"Spettigue, H. H","The heritage of Eve / by H. H. Spettigue.",1898,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,131238
Hathi,nyp.33433075751507,paris,en,1,"Spettigue, H. H","The heritage of Eve / by H. H. Spettigue.",1898,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,131238
Hathi,uc2.ark:/13960/t4mk67377,paris,en,1,"Henty, G. A. (George Alfred","In the heart of the Rockies; a story of adventure in Colorado.",1894,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,138318
Hathi,nyp.33433074870084,paris,en,3,"Holt, Thomas Littleton","John Horsleydown; or, The confessions of a thief: written by himself, and revised by Thomas Littleton Holt.",1860,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,87152
Hathi,uiuo.ark:/13960/t8gf12w8j,paris,en,1,"Besant, Walter, Sir","Dorothy Forster : a novel / by Walter Besant.",1884,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,71803
Hathi,mdp.39015063536810,paris,en,1,"Boldrewood, Rolf","A modern buccaneer / by Rolf Boldrewood [pseud.].",1894,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,97613
Hathi,nyp.33433075728026,paris,en,2,"Fowler, Ellen Thorneycroft","Concerning Isabel Carnaby ...",1898,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,124402
Hathi,uc2.ark:/13960/t2z31td6n,paris,en,24,"Sewell, Elizabeth Missing","A glimpse of the world / by Elizabeth M. Sewell.",1886,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,174303
Hathi,inu.30000054116946,paris,en,2,"Winter, John Strange","Garrison gossip gathered in Blankhampton : a novel / by John Strange Winter.",1887,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,83097
Hathi,uc2.ark:/13960/t4mk6736r,paris,en,3,"Meredith, George","The ordeal of Richard Feverel : a history of a father and son / by George Meredith.",1892,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,222266
Hathi,njp.32101033250307,paris,en,11,"Sir, Kay-Shuttleworth, James","Scarsdale : or, Life on the Lancashire and Yorkshire border, thirty years ago / [J. P. Kay-Shuttleworth].",1860,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,102645
Hathi,uc2.ark:/13960/t5s759x6b,paris,en,13,"Ruffini, Giovanni","Doctor Antonio / by G.D. Ruffini.",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,163978
Hathi,uc2.ark:/13960/t56d5s50t,paris,en,5,"Conscience, Hendrik","Tales of Flemish life.",1855,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,132291
Hathi,uc1.b3578701,paris,en,1,"Greg, Percy","Across the zodiac : the story of a wrecked record / deciphered, translated and edited by Percy Greg.",1880,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,92320
Hathi,mdp.39076006228295,paris,en,11,"Carlyle, Thomas","Reminiscences / by Thomas Carlyle ; edited by James Anthony Froude.",1881,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,90855
Hathi,uc2.ark:/13960/t43r0xt9p,paris,en,1,"Anstey, F","A fallen idol / by F. Anstey, author of 'Vice-versa,' 'The giant's robe,' &c.",1886,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,106234
Hathi,uiuo.ark:/13960/t8hd8cn6s,paris,en,3,"Braddon, M. E. (Mary Elizabeth","Vixen : a novel / by the author of Lady Audley's secret [i.e. M.E.B. Maxwell].",1879,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,74656
Hathi,uc2.ark:/13960/t3rv0k41c,paris,en,4,"(George John), Whyte-Melville, G. J","Digby Grand : an autobiography / by G. J. Whyte-Melville.",1853,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,88202
Hathi,uc1.b4105470,paris,en,2,"Pain, Barry","The octave of Claudius.",1897,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,66358
Hathi,mdp.39015060438713,paris,en,4,"Higginson, Thomas Wentworth","Tales of the enchanted islands of the Atlantic, by Thomas Wentworth Higginson, with illustrations by Albert Herter.",1898,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60446
Hathi,njp.32101063582439,paris,en,2,"Scott, Walter","Waverly novels / by Sir Walter Scott.",1879,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,108689
Hathi,uc2.ark:/13960/t6tx3cj5g,paris,en,17,"Sir, Besant, Walter","The holy rose, etc.",1896,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,198622
Hathi,mdp.39015067452162,paris,en,5,"Thoms, William John","Early English prose romances : with bibliographical and historical introductions / Ed. by William J. Thoms, F. S. A.",1858,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,91891
Hathi,uc2.ark:/13960/t5m903834,paris,en,1,"Kingsley, Charles","Madam How and Lady Why; or, First lessons in earth lore for children, by Charles Kingsley ...",1889,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,87209
Hathi,uc2.ark:/13960/t4nk36w0x,paris,en,1,"Baron, Lytton, Edward Bulwer Lytton","""My novel,"" or, Varieties in English life, by Pisastratus Caxton [pseud.]",1853,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,138862
Hathi,uc2.ark:/13960/t6ww78k1j,paris,en,3,"(Matthias McDonnell), Bodkin, M. McDonnell","Lord Edward Fitzgerald; a historical romance, with illus. by Leonard Linsdell.",1896,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,114264
Hathi,uc2.ark:/13960/t2s46pb8r,paris,en,2,"Kingsley, Henry","The Grange garden. A romance.",1876,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,62442
Hathi,uva.x000043075,paris,en,2,"Brontë, Anne","The tenant of Wildfell hall, by Anne Brontë.",1898,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,100740
Hathi,nyp.33433084128663,paris,en,7,"Thornbury, Walter","Tales for the marines. By Walter Thornbury ...",1865,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,86948
Hathi,mdp.39015005766749,paris,en,11,"Zola, Emile","The dream = (le rêve) / by Émile Zola ; translated by Eliza E. Chase, with 8 illustrations by Georges Jeanniot.",1893,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,104754
Hathi,mdp.39015005766749,paris,en,1,"Zola, Emile","The dream = (le rêve) / by Émile Zola ; translated by Eliza E. Chase, with 8 illustrations by Georges Jeanniot.",1893,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,104754
Hathi,nyp.33433076075864,paris,en,60,"Logan, Olive","Chateau Frissac, or, Home scenes in France / by Chroniqueuse.",1862,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,92539
Hathi,nyp.33433074852702,paris,en,1,"Halliday, Andrew","Adventures of Mr. Wilderspin on his journey through life. Illustrated by William M'Connell.",1860,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,55030
Hathi,nyp.33433074895842,paris,en,4,"Marks, Mary A. M","A great treason; a story of the war of independence, By Mary A.M. Hoppus ...",1883,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,135188
Hathi,dul1.ark:/13960/t53f5bx92,paris,en,4,"Wood, Henry, Mrs","Court Netherleigh : a novel / by Mrs. Henry Wood ; in three volumes.",1881,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,69481
Hathi,njp.32101068598059,paris,en,1,"Fielding, Henry","The works of Henry Fielding with an introduction \ by Edmund Gosse ...",1899,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,113470
Hathi,nyp.33433082170634,paris,en,1,"Archer, Agatha","The king's daughter and the king's son.",1897,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,94248
Hathi,nyp.33433074880695,paris,en,4,"(William Hurrell), Mallock, W. H","The new republic; or, Culture, faith, and philosophy in an English country house ...",1882,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,108364
Hathi,uc2.ark:/13960/t8sb49b66,paris,en,2,"Marryat, Frederick","The pirate, and The three cutters. Illustrated with twenty steel engravings from drawings by Clarkson Stanfield.",1861,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,108502
Hathi,nnc1.0038481910,paris,en,2,"Saltykov, Mikhail Evgrafovich","Tchinovnicks; sketches of provincial life, from the memoirs of the retired conseiller de cour, Stchedrin [pseud.], Saltikow. Translated, with notes, from the Russian, by Frederic Aston.",1861,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60315
Hathi,nyp.33433001015308,paris,en,61,"Martineau, Harriet","The hour and the man : a historical romance / by Harriet  Martineau.",1856,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,221168
Hathi,uiuo.ark:/13960/t3jw91c7p,paris,en,1,"Peacock, Thomas Love","Melincourt. Edited by Richard Garnett.",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,53168
Hathi,mdp.39015063553518,paris,en,7,"Sherwood, Mary Martha","The lady of the manor.",1860,mostly_female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,186255
Hathi,uc2.ark:/13960/t7wm1jf6q,paris,en,10,"Baron, Byron, George Gordon Byron","Childe Harold's pilgrimage : a romaunt / by Lord Byron.",1855,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,113291
Hathi,uiuo.ark:/13960/t8qc0hz1j,paris,en,1,"Kavanagh, Julia","Silvia. By Julia Kavanagh. In three volumes.",1870,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,70571
Hathi,uc2.ark:/13960/t55d8p39v,paris,en,1,"White, Richard Grant","Mr. Washington Adams in England.",1883,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,25389
Hathi,nyp.33433082170873,paris,en,15,"Aldrich, Thomas Bailey","The queen of Sheba, by Thomas Bailey Alrich ...",1894,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,53373
Hathi,mdp.39015063938883,paris,en,11,"MacArthur, Henry","Realism and romance, and other essays.",1897,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,74270
Hathi,njp.32101068602182,paris,en,8,"Richardson, Samuel","Clarissa Harlowe.",1890,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,218556
Hathi,nyp.33433073356838,paris,en,2,"Turgenev, Ivan Sergeevich","On the eve; a tale. Translated from the Russian by C.E. Turner.",1871,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,74840
Hathi,uiuo.ark:/13960/t5r78pb9j,paris,en,51,"Crowe, Catherine","Linny Lockwood ...",1854,female,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,112123
Hathi,uc2.ark:/13960/t9w097f5w,paris,en,1,"Clouston, W. A. (William Alexander","The book of noodles; stories of simpletons; or, Fools and their follies. By W. A. Clouston ...",1888,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,66283
Hathi,uc1.b3332904,paris,en,3,"Ingoldsby, Thomas","The Ingoldsby legends, or, Mirth and marvels / by Thomas Ingoldsby [i.e. R.H. Barham] ; edited by his daughter Mrs. Edward A. Bond.",1894,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,98565
Hathi,uiuo.ark:/13960/t3708cf7k,paris,en,4,"Belfast, Frederick Richard Chichester, Lord","The farce of life : a novel / by Lord B******* author of ""Masters and workmen"" [F.R. Chichester, Lord Belfast].",1852,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,60914
Hathi,uiuo.ark:/13960/t4fn1n48c,paris,en,3,"Hatton, Joseph","Bitter sweets.",1865,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,54509
Hathi,uva.x000104778,paris,en,4,"Rabelais, François","The works of François Rabelais / translated by Sir Thomas Urquhart and Peter Motteux ; with the notes of Duchat, Ozell, and others ; introd. and revision by Alfred Wallis.",1897,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,92673
Hathi,uva.x000104778,paris,en,64,"Rabelais, François","The works of François Rabelais / translated by Sir Thomas Urquhart and Peter Motteux ; with the notes of Duchat, Ozell, and others ; introd. and revision by Alfred Wallis.",1897,unknown,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,92673
Hathi,njp.32101065200808,paris,en,4,"Payn, James","The Canon's ward / by James Payn.",1891,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,174137
Hathi,uc2.ark:/13960/t12n5718b,paris,en,1,"Ellis, Edward Sylvester","Footprints in the forest / by Edward S. Ellis.",1886,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,88695
Hathi,uc2.ark:/13960/t12n5718b,paris,en,2,"Ellis, Edward Sylvester","Footprints in the forest / by Edward S. Ellis.",1886,male,Fiction,"","","",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France",locality,France,FR,"Île-de-France","Île-de-France",Paris,"","","",Paris,"","","","","","","","","","","","","","","",48.856614,2.3522219,88695
